match_number,match_id,match_time,player_id,win_flag,elo_start,mon1,mon2,mon3,mon4,mon5,mon6,lead1,lead2,elo_end
1442,1652917647,2022-05-18T23:47:27Z,canis nocturnus,1,1263,Groudon,Charizard,Slowbro,Ferrothorn,Grimmsnarl,Lugia,Groudon,Slowbro,1288
1443,1652918008,2022-05-18T23:53:28Z,DevilsCheese,0,1345,Zacian-*,Rillaboom,Kyogre,Regieleki,Whimsicott,Landorus-Therian,Kyogre,Rillaboom,1319
1443,1652918008,2022-05-18T23:53:28Z,melondonkey,1,1239,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1271
1444,1652918358,2022-05-18T23:59:18Z,melondonkey,1,1271,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1305
1444,1652918358,2022-05-18T23:59:18Z,nermalfeet,0,1408,Dialga,Zacian-*,Grimmsnarl,Landorus-Therian,Rillaboom,Urshifu-*,Dialga,Grimmsnarl,1380
1445,1652918586,2022-05-19T00:03:06Z,Kuriboh448,1,1308,Reshiram,Calyrex-Ice,Incineroar,Porygon2,Tapu Fini,Regieleki,Porygon2,Incineroar,1328
1445,1652918586,2022-05-19T00:03:06Z,melondonkey,0,1305,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Urshifu-Rapid-Strike,Kyurem-White,1285
1446,1652918925,2022-05-19T00:08:45Z,Rrong,0,1189,Kyogre,Kingdra,Shedinja,Zacian-*,Amoonguss,Landorus-Therian,Kingdra,Shedinja,1171
1446,1652918925,2022-05-19T00:08:45Z,melondonkey,1,1285,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1303
1447,1652919404,2022-05-19T00:16:44Z,Horgy1,1,1280,Kyogre,Zacian-*,Zapdos,Rillaboom,Incineroar,Tornadus,Kyogre,Tornadus,1307
1447,1652919404,2022-05-19T00:16:44Z,melondonkey,0,1303,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1282
1448,1652919606,2022-05-19T00:20:06Z,DevilsCheese,1,1288,Zacian-*,Rillaboom,Kyogre,Regieleki,Whimsicott,Landorus-Therian,Whimsicott,Rillaboom,1313
1448,1652919606,2022-05-19T00:20:06Z,melondonkey,0,1282,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1257
1449,1652920100,2022-05-19T00:28:20Z,melondonkey,1,1233,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Calyrex-Shadow,Kyurem-White,1256
1449,1652920100,2022-05-19T00:28:20Z,Rain Frog,0,1212,Reshiram,Calyrex-Ice,Jellicent,Sneasel,Incineroar,Amoonguss,Calyrex-Ice,Sneasel,1189
1450,1652921829,2022-05-19T00:57:09Z,melondonkey,1,1256,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1285
1450,1652921829,2022-05-19T00:57:09Z,rin-rib,0,1311,Blastoise,Calyrex-Shadow,Zacian-*,Regieleki,Incineroar,Rillaboom,Regieleki,Calyrex-Shadow,1288
1451,1652922285,2022-05-19T01:04:45Z,melondonkey,1,1285,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1310
1451,1652922285,2022-05-19T01:04:45Z,REWWQ,0,1283,Calyrex-Shadow,Snorlax,Groudon,Venusaur,Incineroar,Thundurus,Groudon,Venusaur,1258
1452,1652923389,2022-05-19T01:23:09Z,melondonkey,1,1310,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1331
1452,1652923389,2022-05-19T01:23:09Z,darcona,0,1323,Reshiram,Grimmsnarl,Tornadus,Zacian-*,Incineroar,Ferrothorn,Grimmsnarl,Incineroar,1302
1453,1652923684,2022-05-19T01:28:04Z,melondonkey,0,1331,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1313
1453,1652923684,2022-05-19T01:28:04Z,LetsGoBrandon#FJB,0,1401,Lunala,Groudon,Venusaur,Incineroar,Thundurus,Urshifu-*,Lunala,Incineroar,1381
1454,1652924338,2022-05-19T01:38:58Z,melondonkey,0,1289,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Pheromosa,Kyurem-White,1270
1454,1652924338,2022-05-19T01:38:58Z,InesFujin1987,1,1381,Palkia,Amoonguss,Incineroar,Porygon2,Calyrex-Ice,Tapu Fini,Incineroar,Porygon2,1396
1455,1652924638,2022-05-19T01:43:58Z,melondonkey,1,1270,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1296
1455,1652924638,2022-05-19T01:43:58Z,kuailong,0,1289,Calyrex-Shadow,Indeedee-F,Whimsicott,Zacian-*,Thundurus,Amoonguss,Amoonguss,Calyrex-Shadow,1263
1456,1652924787,2022-05-19T01:46:27Z,melondonkey,1,1296,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1317
1456,1652924787,2022-05-19T01:46:27Z,MohMoney,0,1239,Yveltal,Regieleki,Incineroar,Landorus,Rillaboom,Calyrex-Ice,Yveltal,Regieleki,1218
1457,1652925038,2022-05-19T01:50:38Z,Diddy646,0,1287,Urshifu-*,Calyrex-Shadow,Regieleki,Groudon,Whimsicott,Charizard,Charizard,Groudon,1264
1457,1652925038,2022-05-19T01:50:38Z,melondonkey,1,1317,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1335
1458,1652925438,2022-05-19T01:57:18Z,melondonkey,1,1335,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1358
1458,1652925438,2022-05-19T01:57:18Z,crazymark,0,1382,Zacian-*,Yveltal,Kingdra,Incineroar,Politoed,Gothitelle,Incineroar,Gothitelle,1359
1459,1652925679,2022-05-19T02:01:19Z,lvlzeromagikarp,0,1368,Charizard,Groudon,Amoonguss,Thundurus,Comfey,Kyurem-White,Charizard,Amoonguss,1347
1459,1652925679,2022-05-19T02:01:19Z,melondonkey,1,1358,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1379
1460,1652925931,2022-05-19T02:05:31Z,Tas87,1,1340,Yveltal,Grimmsnarl,Groudon,Charizard,Whimsicott,Regieleki,Yveltal,Regieleki,1362
1460,1652925931,2022-05-19T02:05:31Z,melondonkey,0,1379,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1357
1461,1652926130,2022-05-19T02:08:50Z,melondonkey,1,1357,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Kyurem-White,Calyrex-Shadow,1385
1461,1652926130,2022-05-19T02:08:50Z,xlntego,0,1507,Zacian-*,Thundurus,Tornadus,Landorus-Therian,Indeedee-F,Calyrex-Shadow,Thundurus,Tornadus,1479
1462,1652926685,2022-05-19T02:18:05Z,Schpace 101,1,1328,Groudon,Zacian-*,Charizard,Thundurus,Incineroar,Gastrodon,Groudon,Zacian-Crowned,1351
1462,1652926685,2022-05-19T02:18:05Z,melondonkey,0,1385,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1362
1463,1652926971,2022-05-19T02:22:51Z,melondonkey,0,1362,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1342
1463,1652926971,2022-05-19T02:22:51Z,crazymark,1,1358,Zacian-*,Yveltal,Kingdra,Incineroar,Politoed,Gothitelle,Gothitelle,Incineroar,1378
1464,1652927315,2022-05-19T02:28:35Z,melondonkey,1,1342,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1367
1464,1652927315,2022-05-19T02:28:35Z,MikeBlackNWhite,0,1424,Regieleki,Whimsicott,Rillaboom,Zacian-*,Incineroar,Kyogre,Kyogre,Zacian-Crowned,1399
1465,1652927614,2022-05-19T02:33:34Z,melondonkey,1,1367,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1394
1465,1652927614,2022-05-19T02:33:34Z,Shiky1,0,1487,Groudon,Calyrex-Shadow,Venusaur,Charizard,Incineroar,Grimmsnarl,Charizard,Grimmsnarl,1460
1466,1652927800,2022-05-19T02:36:40Z,melondonkey,0,1394,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Indeedee-F,Pheromosa,1375
1466,1652927800,2022-05-19T02:36:40Z,123youzi,1,1408,Calyrex-Ice,Reshiram,Porygon2,Incineroar,Gastrodon,Amoonguss,Porygon2,Incineroar,1427
1467,1652928039,2022-05-19T02:40:39Z,AnthuannD,0,1279,Solgaleo,Kyogre,Rillaboom,Zapdos,Porygon2,Incineroar,Porygon2,Solgaleo,1261
1467,1652928039,2022-05-19T02:40:39Z,melondonkey,1,1375,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1390
1468,1652928387,2022-05-19T02:46:27Z,melondonkey,1,1390,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1407
1468,1652928387,2022-05-19T02:46:27Z,Beamtime Teamtime,0,1341,Lugia,Zamazenta-*,Landorus-Therian,Regieleki,Amoonguss,Incineroar,Landorus-Therian,Incineroar,1324
1469,1652928672,2022-05-19T02:51:12Z,melondonkey,0,1407,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1392
1469,1652928672,2022-05-19T02:51:12Z,shoshinnshadesuuuu,1,1501,Yveltal,Zacian-*,Regieleki,Landorus-Therian,Persian-Alola,Amoonguss,Zacian-Crowned,Amoonguss,1516
1470,1652929062,2022-05-19T02:57:42Z,Mareeoh8,1,1369,Regigigas,Weezing,Whimsicott,Landorus-Therian,Zacian-*,Kyogre,Regigigas,Weezing,1370
1470,1652929062,2022-05-19T02:57:42Z,melondonkey,0,1392,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Indeedee-F,Kyurem-White,1369
1471,1652929305,2022-05-19T03:01:45Z,melondonkey,0,1369,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Pheromosa,Sableye,Kyurem-White,1348
1471,1652929305,2022-05-19T03:01:45Z,poppysmoky,1,1355,Reshiram,Groudon,Venusaur,Thundurus,Porygon2,Incineroar,Reshiram,Porygon2,1376
1472,1652967463,2022-05-19T13:37:43Z,Meatloaf Manager,0,1316,Zacian-*,Landorus-Therian,Calyrex-Shadow,Whimsicott,Arcanine,Rillaboom,Calyrex-Shadow,Landorus-Therian,1298
1472,1652967463,2022-05-19T13:37:43Z,melondonkey,1,1348,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1366
1473,1652967806,2022-05-19T13:43:26Z,PanamaForPlayerCup,1,1336,Lunala,Zacian-*,Urshifu-*,Rillaboom,Regieleki,Incineroar,Lunala,Regieleki,1358
1473,1652967806,2022-05-19T13:43:26Z,melondonkey,0,1366,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1344
1474,1652968200,2022-05-19T13:50:00Z,melondonkey,1,1344,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1362
1474,1652968200,2022-05-19T13:50:00Z,Darkriku22,0,1305,Groudon,Charizard,Lunala,Venusaur,Porygon2,Incineroar,Groudon,Charizard,1287
1475,1652968454,2022-05-19T13:54:14Z,melondonkey,0,1362,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1339
1475,1652968454,2022-05-19T13:54:14Z,gopicklerick,1,1312,Zacian-*,Slowking,Raichu,Groudon,Charizard,Gastrodon,Raichu,Charizard,1335
1476,1652969278,2022-05-19T14:07:58Z,JIANGNA,0,1431,Zacian-*,Kyogre,Tornadus,Regieleki,Rillaboom,Landorus-Therian,Tornadus,Zacian-Crowned,1406
1476,1652969278,2022-05-19T14:07:58Z,melondonkey,1,1339,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1364
1477,1652969357,2022-05-19T14:09:17Z,Nick McGreggor,1,1354,Snorlax,Lunala,Incineroar,Groudon,Charizard,Regieleki,Regieleki,Groudon,1375
1477,1652969357,2022-05-19T14:09:17Z,melondonkey,0,1364,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1343
1478,1652970538,2022-05-19T14:28:58Z,melondonkey,0,1322,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1306
1478,1652970538,2022-05-19T14:28:58Z,rohn98,1,1399,Calyrex-Shadow,Zacian-*,Incineroar,Blastoise,Regieleki,Rillaboom,Regieleki,Blastoise,1415
1479,1652971311,2022-05-19T14:41:51Z,helado de metal,1,1328,Articuno-Galar,Zacian-*,Kyurem-White,Regieleki,Incineroar,Indeedee-F,Regieleki,Zacian-Crowned,1347
1479,1652971311,2022-05-19T14:41:51Z,melondonkey,0,1306,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1287
1480,1652972053,2022-05-19T14:54:13Z,melondonkey,1,1287,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1312
1480,1652972053,2022-05-19T14:54:13Z,FlamingRaccoon,0,1290,Kyogre,Zacian-*,Incineroar,Zapdos,Whimsicott,Ferrothorn,Whimsicott,Kyogre,1265
1481,1652972649,2022-05-19T15:04:09Z,melondonkey,0,1312,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1289
1481,1652972649,2022-05-19T15:04:09Z,jilejile,1,1267,Zacian-*,Calyrex-Shadow,Incineroar,Blastoise,Rillaboom,Thundurus-Therian,Zacian-Crowned,Thundurus-Therian,1295
1482,1652977010,2022-05-19T16:16:50Z,neymardefiora,0,1198,Zacian-*,Kyogre,Venusaur,Dusclops,Whimsicott,Ninetales,Whimsicott,Ninetales,1178
1482,1652977010,2022-05-19T16:16:50Z,melondonkey,1,1270,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Sableye,Kyurem-White,1290
1483,1652977188,2022-05-19T16:19:48Z,Politoedfeet,1,1389,Reshiram,Jellicent,Porygon2,Calyrex-Ice,Incineroar,Rillaboom,Porygon2,Calyrex-Ice,1403
1483,1652977188,2022-05-19T16:19:48Z,melondonkey,0,1290,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Urshifu,Kyurem-White,1272
1484,1652980130,2022-05-19T17:08:50Z,Jcupp_93,0,1371,Yveltal,Regieleki,Incineroar,Marowak-Alola,Venusaur,Groudon,Regieleki,Yveltal,1345
1484,1652980130,2022-05-19T17:08:50Z,melondonkey,1,1272,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1304
1485,1652980467,2022-05-19T17:14:27Z,bishoplelele,1,1251,Rillaboom,Kyogre,Blacephalon,Thundurus,Groudon,Tapu Fini,Groudon,Blacephalon,1280
1485,1652980467,2022-05-19T17:14:27Z,melondonkey,0,1304,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1281
1486,1652980717,2022-05-19T17:18:37Z,melondonkey,0,1281,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1257
1486,1652980717,2022-05-19T17:18:37Z,satuomi,1,1288,Landorus-Therian,Kyogre,Zacian-*,Regieleki,Gothitelle,Rillaboom,Gothitelle,Kyogre,1312
1487,1652981446,2022-05-19T17:30:46Z,Snolaz,1,1202,Whimsicott,Yveltal,Kyogre,Raichu,Snorlax,Rillaboom,Snorlax,Rillaboom,1231
1487,1652981446,2022-05-19T17:30:46Z,melondonkey,0,1257,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1228
1488,1652982279,2022-05-19T17:44:39Z,daryus01,0,1284,Groudon,Lunala,Lucario,Landorus-Therian,Venusaur,Gyarados,Groudon,Venusaur,1255
1488,1652982279,2022-05-19T17:44:39Z,melondonkey,1,1228,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1257
1489,1652989368,2022-05-19T19:42:48Z,melondonkey,1,1257,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1283
1489,1652989368,2022-05-19T19:42:48Z,Collinho,0,1271,Regieleki,Landorus-Therian,Grimmsnarl,Zacian-*,Palkia,Amoonguss,Grimmsnarl,Landorus-Therian,1245
1490,1652990006,2022-05-19T19:53:26Z,melondonkey,0,1283,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Whimsicott,Ditto,1253
1490,1652990006,2022-05-19T19:53:26Z,Jojo Squillo pose,1,1213,Thundurus,Calyrex-Shadow,Indeedee-F,Incineroar,Palkia,Volcarona,Palkia,Indeedee-F,1243
1491,1652990205,2022-05-19T19:56:45Z,melondonkey,0,1253,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Whimsicott,Kyurem-White,1223
1491,1652990205,2022-05-19T19:56:45Z,flemperboi,1,1180,Machamp,Calyrex-Ice,Kyogre,Incineroar,Grimmsnarl,Cursola,Calyrex-Ice,Grimmsnarl,1210
1492,1652990421,2022-05-19T20:00:21Z,darrox123,0,1142,Kyogre,Whimsicott,Calyrex-Ice,Cinderace,Indeedee-F,Dracozolt,Whimsicott,Cinderace,1123
1492,1652990421,2022-05-19T20:00:21Z,melondonkey,1,1223,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Whimsicott,Kyurem-White,1242
1493,1652990655,2022-05-19T20:04:15Z,melondonkey,1,1242,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Kyurem-White,Calyrex-Shadow,1271
1493,1652990655,2022-05-19T20:04:15Z,ismadiaz99,0,1292,Gastrodon,Calyrex-Ice,Mimikyu,Zacian-*,Amoonguss,Incineroar,Mimikyu,Zacian-Crowned,1263
1494,1652990811,2022-05-19T20:06:51Z,melondonkey,1,1271,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Kyurem-White,1295
1494,1652990811,2022-05-19T20:06:51Z,Teodolindo X,0,1253,Groudon,Yveltal,Incineroar,Gastrodon-East,Venusaur,Charizard,Incineroar,Venusaur,1229
1495,1652990951,2022-05-19T20:09:11Z,melondonkey,0,1295,Kyurem-White,Calyrex-Shadow,Whimsicott,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Calyrex-Shadow,1271
1495,1652990951,2022-05-19T20:09:11Z,namurt,1,1310,Grimmsnarl,Solgaleo,Eternatus,Entei,Thundurus-Therian,Snorlax,Snorlax,Grimmsnarl,1329
1496,1652991293,2022-05-19T20:14:53Z,pauvres,0,1204,Lunala,Groudon,Venusaur,Incineroar,Thundurus,Urshifu-*,Incineroar,Groudon,1184
1496,1652991293,2022-05-19T20:14:53Z,melondonkey,1,1271,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1291
1497,1652991473,2022-05-19T20:17:53Z,melondonkey,1,1291,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Kyurem-White,Urshifu,1319
1497,1652991473,2022-05-19T20:17:53Z,Bunnyhop 54,0,1326,Weezing,Regigigas,Kyogre,Calyrex-Ice,Incineroar,Seismitoad,Regigigas,Incineroar,1304
1498,1652991676,2022-05-19T20:21:16Z,melondonkey,0,1319,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1299
1498,1652991676,2022-05-19T20:21:16Z,Byakutsuga,1,1327,Calyrex-Shadow,Zacian-*,Thundurus,Rillaboom,Incineroar,Gastrodon,Thundurus,Calyrex-Shadow,1347
1499,1652992057,2022-05-19T20:27:37Z,Dangus69,1,1349,Calyrex-Shadow,Incineroar,Kyogre,Moltres-Galar,Whimsicott,Rillaboom,Calyrex-Shadow,Whimsicott,1366
1499,1652992057,2022-05-19T20:27:37Z,melondonkey,0,1299,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1278
1500,1652992260,2022-05-19T20:31:00Z,melondonkey,0,1278,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1256
1500,1652992260,2022-05-19T20:31:00Z,Roberto Carlos 99,1,1316,Porygon-Z,Clefairy,Zacian-*,Calyrex-Shadow,Blastoise,Incineroar,Blastoise,Zacian-Crowned,1334
1501,1652993067,2022-05-19T20:44:27Z,melondonkey,0,1256,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1234
1501,1652993067,2022-05-19T20:44:27Z,gopicklerick,1,1295,Zacian-*,Slowking,Raichu,Groudon,Charizard,Gastrodon,Raichu,Charizard,1317
1502,1652993281,2022-05-19T20:48:01Z,melondonkey,0,1234,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Urshifu,Kyurem-White,1206
1502,1652993281,2022-05-19T20:48:01Z,samael354,1,1194,Palkia,Porygon2,Calyrex-Ice,Amoonguss,Incineroar,Thundurus,Porygon2,Incineroar,1222
1503,1652993639,2022-05-19T20:53:59Z,MrLaytiu,0,1240,Solgaleo,Kyogre,Zapdos,Porygon2,Rillaboom,Incineroar,Solgaleo,Rillaboom,1213
1503,1652993639,2022-05-19T20:53:59Z,melondonkey,1,1206,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Calyrex-Shadow,Kyurem-White,1233
1504,1652993831,2022-05-19T20:57:11Z,melondonkey,1,1233,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1258
1505,1652994145,2022-05-19T21:02:25Z,nermalfeet,1,1332,Dialga,Zacian-*,Grimmsnarl,Landorus-Therian,Rillaboom,Urshifu-*,Urshifu,Dialga,1348
1505,1652994145,2022-05-19T21:02:25Z,melondonkey,0,1258,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1238
1506,1652999418,2022-05-19T22:30:18Z,melondonkey,1,1238,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Kyurem-White,Calyrex-Shadow,1260
1506,1652999418,2022-05-19T22:30:18Z,SuperBoris,0,1192,Bronzong,Porygon2,Lapras,Hatterene,Machamp,Torkoal,Bronzong,Lapras,1170
1507,1652999701,2022-05-19T22:35:01Z,melondonkey,0,1260,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Sableye,Kyurem-White,1241
1507,1652999701,2022-05-19T22:35:01Z,Sml12,1,1348,Zacian-*,Groudon,Charizard,Grimmsnarl,Incineroar,Gastrodon-East,Zacian,Grimmsnarl,1363
1508,1652999937,2022-05-19T22:38:57Z,melondonkey,0,1241,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Sableye,Kyurem-White,1212
1508,1652999937,2022-05-19T22:38:57Z,midnightmaniii,1,1187,Ho-Oh,Porygon2,Zamazenta-*,Celesteela,Rillaboom,Zapdos,Ho-Oh,Zamazenta,1216
1509,1653000282,2022-05-19T22:44:42Z,melondonkey,1,1212,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Sableye,Kyurem-White,1239
1509,1653000282,2022-05-19T22:44:42Z,Jack_7114,0,1241,Groudon,Charizard,Venusaur,Incineroar,Calyrex-Shadow,Thundurus,Thundurus,Venusaur,1214
1510,1653000521,2022-05-19T22:48:41Z,Pait00,1,1169,Raichu,Lapras,Incineroar,Amoonguss,Zacian-*,Yveltal,Yveltal,Zacian-Crowned,1199
1510,1653000521,2022-05-19T22:48:41Z,melondonkey,0,1239,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Indeedee-F,Calyrex-Shadow,1209
1511,1653015689,2022-05-20T03:01:29Z,melondonkey,1,1209,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Sableye,Kyurem-White,1230
1511,1653015689,2022-05-20T03:01:29Z,swelterrie,0,1156,Lunala,Groudon,Regieleki,Charizard,Incineroar,Snorlax,Charizard,Groudon,1135
1512,1653015967,2022-05-20T03:06:07Z,cinderace188,0,1282,Zacian-*,Yveltal,Regieleki,Persian-Alola,Landorus-Therian,Amoonguss,Zacian-Crowned,Yveltal,1253
1512,1653015967,2022-05-20T03:06:07Z,melondonkey,1,1230,Calyrex-Shadow,Kyurem-White,Ditto,Indeedee-F,Sableye,Urshifu-*,Indeedee-F,Calyrex-Shadow,1259
1513,1653085563,2022-05-20T22:26:03Z,melondonkey,1,1259,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1281
1513,1653085563,2022-05-20T22:26:03Z,PineappleSucks,0,1217,Metagross,Mimikyu,Incineroar,Kyogre,Eternatus,Rillaboom,Incineroar,Kyogre,1195
1514,1653085764,2022-05-20T22:29:24Z,this.194,0,1319,Yveltal,Zacian-*,Grimmsnarl,Entei,Kingler,Regieleki,Kingler,Yveltal,1297
1514,1653085764,2022-05-20T22:29:24Z,melondonkey,1,1281,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1309
1515,1653086047,2022-05-20T22:34:07Z,Ramp0622,1,1410,Reshiram,Whimsicott,Zacian-*,Incineroar,Rillaboom,Ninetales-Alola,Reshiram,Incineroar,1424
1515,1653086047,2022-05-20T22:34:07Z,melondonkey,0,1309,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Sableye,Kyurem-White,1295
1516,1653086288,2022-05-20T22:38:08Z,melondonkey,0,1295,Kyurem-White,Calyrex-Shadow,Sableye,Indeedee-F,Ditto,Urshifu-*,Indeedee-F,Calyrex-Shadow,1277
1516,1653086288,2022-05-20T22:38:08Z,KLooby,1,1400,Lugia,Kyogre,Suicune,Tornadus,Rillaboom,Sableye,Tornadus,Kyogre,1414
